shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_3342,43.514827,-96.78305,120,8899.88718544
p_3342,43.514823,-96.78215,121,8972.65974107
p_3342,43.514823,-96.781379,122,9035.00040329
p_3342,43.514823,-96.781059,123,9060.8746081
p_3342,43.514827,-96.779861,124,9157.74217862
p_3342,43.514827,-96.779449,125,9191.05521512
p_3342,43.514827,-96.778709,126,9250.8893098
p_3342,43.514827,-96.778518,127,9266.33297478
p_3342,43.514835,-96.776679,128,9415.03143235
p_3342,43.514835,-96.77449,129,9592.02712958
p_3342,43.515659,-96.774482,130,9683.57810661
p_3342,43.515857,-96.774482,131,9705.57645929001
p_3342,43.516033,-96.774467,132,9725.16812766
p_3342,43.516399,-96.774398,133,9766.21268392
p_3342,43.516632,-96.774375,134,9792.16634841
p_3342,43.517765,-96.774375,135,9918.04584284001
p_3342,43.51786,-96.774375,136,9928.60061183
p_3342,43.519748,-96.774383,137,10138.36379131
p_3342,43.519889,-96.774391,138,10154.04264304
p_3342,43.52016,-96.774467,139,10184.77211835
p_3342,43.520488,-96.774658,140,10224.35070159
p_3342,43.520599,-96.774322,141,10254.18431944
p_3342,43.520599,-96.772651,142,10389.28329547
p_3342,43.520599,-96.772163,143,10428.73769421
p_3342,43.520629,-96.771919,144,10448.74448477
p_3342,43.520709,-96.771621,145,10474.42472242
p_3342,43.520282,-96.771438,146,10524.11925496
p_3342,43.519924,-96.771308,147,10565.25934789
p_3342,43.519554,-96.771209,148,10607.13941065
p_3342,43.519283,-96.771156,149,10637.55168446
p_3342,43.518966,-96.771118,150,10672.90504242
p_3342,43.518756,-96.77111,151,10696.24560524
p_3342,43.517864,-96.771102,152,10795.35145029
p_3342,43.517635,-96.771102,153,10820.79399841
p_3342,43.517143,-96.771102,154,10875.45658741
p_3342,43.516895,-96.771156,155,10903.35386722
p_3342,43.516372,-96.771194,156,10961.54180972
p_3342,43.515964,-96.771209,157,11006.88797385
p_3342,43.51564,-96.771186,158,11042.9332835
p_3342,43.514831,-96.771186,159,11132.81543345
p_3342,43.514251,-96.771171,160,11197.26645165
p_3342,43.514007,-96.771141,161,11224.48383662
p_3342,43.513771,-96.771072,162,11251.29109531
p_3342,43.513042,-96.771064,163,11332.28757988
p_3342,43.512676,-96.771064,164,11372.95118081
p_3342,43.512012,-96.771057,165,11446.72556142
p_3342,43.510299,-96.771057,166,11637.04448919
p_3342,43.509407,-96.771049,167,11736.15018767
p_3342,43.508361,-96.771041,168,11852.36536772
p_3342,43.508364,-96.771106,169,11857.63218341
p_3342,43.505391,-96.7711,170,12187.94062342
p_3342,43.505286,-96.771179,171,12201.24121174
p_3342,43.505147,-96.771386,172,12224.01670076
p_3342,43.504786,-96.771419,173,12264.21341987
