personId,planIndex,planElementType,planElementIndex,activityType,activityLocationX,activityLocationY,activityEndTime,legMode
012902-2015000521193-2-3231485,0,activity,2,School,550493.9809693503,4180899.2118714955,44580.0,
012902-2015000521193-2-3231485,0,leg,3,,,,,
012902-2015000521193-2-3231485,0,activity,4,Home,549906.7544443307,4183911.9205413666,-Infinity,
012902-2015000726088-0-2212915,0,activity,0,Home,550421.7094791078,4183785.831780799,40500.0,
012902-2015000726088-0-2212915,0,leg,1,,,,,
012902-2015000726088-0-2212915,0,activity,2,Work,551178.667475926,4181278.4105495643,75840.0,
012902-2015000726088-0-2212915,0,leg,3,,,,,
012902-2015000726088-0-2212915,0,activity,4,Home,550421.7094791078,4183785.831780799,-Infinity,
012902-2015001506748-0-1068283,0,activity,0,Home,549785.8747299756,4183812.8056549053,28080.0,
012902-2015001506748-0-1068283,0,leg,1,,,,,
012902-2015001506748-0-1068283,0,activity,2,School,545624.7479956911,4178959.0793925556,41640.0,
012902-2015001506748-0-1068283,0,leg,3,,,,,
012902-2015001506748-0-1068283,0,activity,4,Home,549785.8747299756,4183812.8056549053,-Infinity,
012902-2015001506748-0-1068284,0,activity,0,Home,549785.8747299756,4183812.8056549053,41280.0,
012902-2015001506748-0-1068284,0,leg,1,,,,,
012902-2015001506748-0-1068284,0,activity,2,Other,548565.8244686036,4181506.2972123157,51480.0,
012902-2015001506748-0-1068284,0,leg,3,,,,,
012902-2015001506748-0-1068284,0,activity,4,Home,549785.8747299756,4183812.8056549053,-Infinity,
012902-2016000182530-0-1959332,0,activity,0,Home,549930.5792267792,4183836.9216214092,29520.0,
012902-2016000182530-0-1959332,0,leg,1,,,,,
012902-2016000182530-0-1959332,0,activity,2,Work,548576.5768416476,4178330.708436739,64680.0,
012902-2016000182530-0-1959332,0,leg,3,,,,,
012902-2016000182530-0-1959332,0,activity,4,Home,549930.5792267792,4183836.9216214092,-Infinity,
012902-2016000616747-0-3995174,0,activity,0,Home,550616.7355603179,4183711.980013381,35160.0,
012902-2016000616747-0-3995174,0,leg,1,,,,,
012902-2016000616747-0-3995174,0,activity,2,Work,548160.7549565269,4182747.4861925584,67020.0,
012902-2016000616747-0-3995174,0,leg,3,,,,,
012902-2016000616747-0-3995174,0,activity,4,Home,550616.7355603179,4183711.980013381,-Infinity,
012902-2016000616747-0-3995175,0,activity,0,Home,550616.7355603179,4183711.980013381,33060.0,
012902-2016000616747-0-3995175,0,leg,1,,,,,
012902-2016000616747-0-3995175,0,activity,2,Shopping,546093.9816476353,4179195.4274902125,46560.0,
012902-2016000616747-0-3995175,0,leg,3,,,,,
012902-2016000616747-0-3995175,0,activity,4,Home,550616.7355603179,4183711.980013381,-Infinity,
013000-2013000980929-0-7304914,0,activity,0,Home,550745.6130904327,4183447.199706979,62340.0,
013000-2013000980929-0-7304914,0,leg,1,,,,,
013000-2013000980929-0-7304914,0,activity,2,Shopping,549896.9971086734,4183592.1762295105,64380.0,
013000-2013000980929-0-7304914,0,leg,3,,,,,
013000-2013000980929-0-7304914,0,activity,4,Home,550745.6130904327,4183447.199706979,-Infinity,
013000-2014000005386-2-7941806,0,activity,0,Home,550141.8468540686,4183529.76022139,35940.0,
013000-2014000005386-2-7941806,0,leg,1,,,,,
013000-2014000005386-2-7941806,0,activity,2,Work,550845.3041615328,4182337.489225752,67800.0,
013000-2014000005386-2-7941806,0,leg,3,,,,,
013000-2014000005386-2-7941806,0,activity,4,Home,550141.8468540686,4183529.76022139,-Infinity,
013000-2014000005386-2-7941807,0,activity,0,Home,550141.8468540686,4183529.76022139,35940.0,
013000-2014000005386-2-7941807,0,leg,1,,,,,
013000-2014000005386-2-7941807,0,activity,2,Work,550845.3041615328,4182337.489225752,67800.0,
013000-2014000005386-2-7941807,0,leg,3,,,,,
013000-2014000005386-2-7941807,0,activity,4,Home,550141.8468540686,4183529.76022139,-Infinity,
013000-2014000417685-0-6285784,0,activity,0,Home,550412.796236561,4183567.9691673685,32520.0,
013000-2014000417685-0-6285784,0,leg,1,,,,,
013000-2014000417685-0-6285784,0,activity,2,Work,552866.256717682,4182776.0488808225,67800.0,
013000-2014000417685-0-6285784,0,leg,3,,,,,
013000-2014000417685-0-6285784,0,activity,4,Home,550412.796236561,4183567.9691673685,-Infinity,
013000-2015001345120-2-8070232,0,activity,0,Home,550527.146908493,4183378.351631891,25500.0,
013000-2015001345120-2-8070232,0,leg,1,,,,,
013000-2015001345120-2-8070232,0,activity,2,School,552442.3935136145,4181410.561856173,42780.0,
013000-2015001345120-2-8070232,0,leg,3,,,,,
013000-2015001345120-2-8070232,0,activity,4,Home,550527.146908493,4183378.351631891,-Infinity,
013000-2016000398737-0-4502227,0,activity,0,Home,550703.8209240248,4183625.511303901,21060.0,
013000-2016000398737-0-4502227,0,leg,1,,,,,
013000-2016000398737-0-4502227,0,activity,2,Eatout,552522.4190140977,4181611.4655511035,24000.0,
013000-2016000398737-0-4502227,0,leg,3,,,,,
013000-2016000398737-0-4502227,0,activity,4,Home,550703.8209240248,4183625.511303901,31860.0,
013000-2016000398737-0-4502227,0,leg,5,,,,,
013000-2016000398737-0-4502227,0,activity,6,Other,548936.5010258288,4181686.443708853,42060.0,
013000-2016000398737-0-4502227,0,leg,7,,,,,
013000-2016000398737-0-4502227,0,activity,8,Home,550703.8209240248,4183625.511303901,44400.0,
013000-2016000398737-0-4502227,0,leg,9,,,,,
013000-2016000398737-0-4502227,0,activity,10,Other,548026.8303964052,4181724.7871076185,72600.0,
013000-2016000398737-0-4502227,0,leg,11,,,,,
013000-2016000398737-0-4502227,0,activity,12,Home,550703.8209240248,4183625.511303901,-Infinity,
013000-2016000398737-0-4502228,0,activity,0,Home,550703.8209240248,4183625.511303901,31740.0,
013000-2016000398737-0-4502228,0,leg,1,,,,,
013000-2016000398737-0-4502228,0,activity,2,Eatout,552571.9390103095,4182180.1157581983,70680.0,
013000-2016000398737-0-4502228,0,leg,3,,,,,
013000-2016000398737-0-4502228,0,activity,4,Home,550703.8209240248,4183625.511303901,-Infinity,
013000-2016000482583-2-7305795,0,activity,0,Home,550220.6900773863,4183433.5672561247,57660.0,
013000-2016000482583-2-7305795,0,leg,1,,,,,
013000-2016000482583-2-7305795,0,activity,2,Other,551583.6629362607,4182840.231876995,60660.0,
013000-2016000482583-2-7305795,0,leg,3,,,,,
013000-2016000482583-2-7305795,0,activity,4,Home,550220.6900773863,4183433.5672561247,-Infinity,
013000-2016001426787-0-2087245,0,activity,0,Home,549850.4843719554,4183425.108467646,29400.0,
013000-2016001426787-0-2087245,0,leg,1,,,,,
013000-2016001426787-0-2087245,0,activity,2,Work,553195.3892193397,4183501.1922020847,61140.0,
013000-2016001426787-0-2087245,0,leg,3,,,,,
013000-2016001426787-0-2087245,0,activity,4,Home,549850.4843719554,4183425.108467646,-Infinity,
013101-2012000431285-0-7814405,0,activity,0,Home,550673.0781078842,4182885.9367832523,28020.0,
013101-2012000431285-0-7814405,0,leg,1,,,,,
013101-2012000431285-0-7814405,0,activity,2,School,546242.4901163857,4175122.895454175,77160.0,
013101-2012000431285-0-7814405,0,leg,3,,,,,
013101-2012000431285-0-7814405,0,activity,4,Home,550673.0781078842,4182885.9367832523,-Infinity,
013101-2012000431285-0-7814406,0,activity,0,Home,550673.0781078842,4182885.9367832523,39840.0,
013101-2012000431285-0-7814406,0,leg,1,,,,,
013101-2012000431285-0-7814406,0,activity,2,Other,552616.1378456498,4183616.4504888738,50040.0,
013101-2012000431285-0-7814406,0,leg,3,,,,,
013101-2012000431285-0-7814406,0,activity,4,Home,550673.0781078842,4182885.9367832523,51840.0,
013101-2012000431285-0-7814406,0,leg,5,,,,,
013101-2012000431285-0-7814406,0,activity,6,Other,552449.3519708435,4182902.6936258203,54840.0,
013101-2012000431285-0-7814406,0,leg,7,,,,,
013101-2012000431285-0-7814406,0,activity,8,Home,550673.0781078842,4182885.9367832523,56100.0,
013101-2012000431285-0-7814406,0,leg,9,,,,,
013101-2012000431285-0-7814406,0,activity,10,Eatout,549759.435095125,4174072.2531346465,65820.0,
013101-2012000431285-0-7814406,0,leg,11,,,,,
013101-2012000431285-0-7814406,0,activity,12,Home,550673.0781078842,4182885.9367832523,-Infinity,
013101-2012000431285-0-7814407,0,activity,0,Home,550673.0781078842,4182885.9367832523,28020.0,
013101-2012000431285-0-7814407,0,leg,1,,,,,
013101-2012000431285-0-7814407,0,activity,2,School,546242.4901163857,4175122.895454175,77160.0,
013101-2012000431285-0-7814407,0,leg,3,,,,,
013101-2012000431285-0-7814407,0,activity,4,Home,550673.0781078842,4182885.9367832523,-Infinity,
013101-2013001313378-0-3103701,0,activity,0,Home,550477.409429013,4183231.4539845493,25500.0,
013101-2013001313378-0-3103701,0,leg,1,,,,,
013101-2013001313378-0-3103701,0,activity,2,Work,553370.4532569719,4182491.7141969427,60840.0,
013101-2013001313378-0-3103701,0,leg,3,,,,,
013101-2013001313378-0-3103701,0,activity,4,Home,550477.409429013,4183231.4539845493,-Infinity,
013101-2014001499292-0-2467743,0,activity,0,Home,550673.0781078842,4182885.9367832523,37620.0,
013101-2014001499292-0-2467743,0,leg,1,,,,,
013101-2014001499292-0-2467743,0,activity,2,School,547368.161539063,4181557.011413906,62220.0,
013101-2014001499292-0-2467743,0,leg,3,,,,,
013101-2014001499292-0-2467743,0,activity,4,Home,550673.0781078842,4182885.9367832523,-Infinity,
013101-2014001499292-0-2467744,0,activity,0,Home,550673.0781078842,4182885.9367832523,18420.0,
013101-2014001499292-0-2467744,0,leg,1,,,,,
013101-2014001499292-0-2467744,0,activity,2,Work,553887.1077357219,4182443.8242280222,60900.0,
013101-2014001499292-0-2467744,0,leg,3,,,,,
013101-2014001499292-0-2467744,0,activity,4,Home,550673.0781078842,4182885.9367832523,-Infinity,
013101-2014001499292-0-2467745,0,activity,0,Home,550673.0781078842,4182885.9367832523,26340.0,
013101-2014001499292-0-2467745,0,leg,1,,,,,
013101-2014001499292-0-2467745,0,activity,2,Work,552719.359141352,4183058.2287216443,72540.0,
013101-2014001499292-0-2467745,0,leg,3,,,,,
013101-2014001499292-0-2467745,0,activity,4,Home,550673.0781078842,4182885.9367832523,-Infinity,
013101-2014001499292-0-2467746,0,activity,0,Home,550673.0781078842,4182885.9367832523,46680.0,
013101-2014001499292-0-2467746,0,leg,1,,,,,
013101-2014001499292-0-2467746,0,activity,2,School,549387.6965956825,4183080.5374629004,71520.0,
013101-2014001499292-0-2467746,0,leg,3,,,,,
013101-2014001499292-0-2467746,0,activity,4,Home,550673.0781078842,4182885.9367832523,-Infinity,
013101-2015000050212-0-7177776,0,activity,0,Home,550561.7520939559,4183170.6089847386,36360.0,
013101-2015000050212-0-7177776,0,leg,1,,,,,
013101-2015000050212-0-7177776,0,activity,2,Social,553621.1547051945,4181876.7701167986,75300.0,
013101-2015000050212-0-7177776,0,leg,3,,,,,
013101-2015000050212-0-7177776,0,activity,4,Home,550561.7520939559,4183170.6089847386,-Infinity,
013101-2015000050212-0-7177777,0,activity,0,Home,550561.7520939559,4183170.6089847386,22740.0,
013101-2015000050212-0-7177777,0,leg,1,,,,,
013101-2015000050212-0-7177777,0,activity,2,Work,550196.9993267411,4179790.377313343,57900.0,
013101-2015000050212-0-7177777,0,leg,3,,,,,
013101-2015000050212-0-7177777,0,activity,4,Home,550561.7520939559,4183170.6089847386,-Infinity,
013102-2012000088760-0-4500924,0,activity,0,Home,550447.2967275545,4182932.088343653,30600.0,
013102-2012000088760-0-4500924,0,leg,1,,,,,
013102-2012000088760-0-4500924,0,activity,2,Other,549060.5778101715,4183240.540026606,51720.0,
013102-2012000088760-0-4500924,0,leg,3,,,,,
013102-2012000088760-0-4500924,0,activity,4,Home,550447.2967275545,4182932.088343653,-Infinity,
013102-2012000256849-0-7304464,0,activity,0,Home,550460.1967871571,4183197.657359996,31260.0,
013102-2012000256849-0-7304464,0,leg,1,,,,,
013102-2012000256849-0-7304464,0,activity,2,Other,548166.1589263665,4182471.705120998,55920.0,
013102-2012000256849-0-7304464,0,leg,3,,,,,
013102-2012000256849-0-7304464,0,activity,4,Home,550460.1967871571,4183197.657359996,-Infinity,
013102-2012001171760-2-7432253,0,activity,0,Home,550447.2967275545,4182932.088343653,30600.0,
013102-2012001171760-2-7432253,0,leg,1,,,,,
013102-2012001171760-2-7432253,0,activity,2,Other,549060.5778101715,4183240.540026606,51720.0,
013102-2012001171760-2-7432253,0,leg,3,,,,,
013102-2012001171760-2-7432253,0,activity,4,Home,550447.2967275545,4182932.088343653,-Infinity,
013102-2013000091344-1-5264971,0,activity,0,Home,550290.5100244577,4182781.9404894505,40560.0,
013102-2013000091344-1-5264971,0,leg,1,,,,,
013102-2013000091344-1-5264971,0,activity,2,Other,551704.3712755337,4180989.619264765,46680.0,
013102-2013000091344-1-5264971,0,leg,3,,,,,
013102-2013000091344-1-5264971,0,activity,4,Home,550290.5100244577,4182781.9404894505,51780.0,
013102-2013000091344-1-5264971,0,leg,5,,,,,
013102-2013000091344-1-5264971,0,activity,6,Other,551198.5060594957,4182024.63069857,57900.0,
013102-2013000091344-1-5264971,0,leg,7,,,,,
013102-2013000091344-1-5264971,0,activity,8,Home,550290.5100244577,4182781.9404894505,60480.0,
013102-2013000091344-1-5264971,0,leg,9,,,,,
013102-2013000091344-1-5264971,0,activity,10,Shopping,552524.4794380208,4182444.6269316413,67020.0,
013102-2013000091344-1-5264971,0,leg,11,,,,,
013102-2013000091344-1-5264971,0,activity,12,Home,550290.5100244577,4182781.9404894505,-Infinity,
013102-2013000091344-1-5264972,0,activity,0,Home,550290.5100244577,4182781.9404894505,26700.0,
013102-2013000091344-1-5264972,0,leg,1,,,,,
013102-2013000091344-1-5264972,0,activity,2,Other,551102.7276683149,4180019.8207021104,83700.0,
013102-2013000091344-1-5264972,0,leg,3,,,,,
013102-2013000091344-1-5264972,0,activity,4,Home,550290.5100244577,4182781.9404894505,-Infinity,
013102-2013000148113-0-2720636,0,activity,0,Home,550482.8144193325,4182757.1156532434,30540.0,
013102-2013000148113-0-2720636,0,leg,1,,,,,
013102-2013000148113-0-2720636,0,activity,2,Work,551436.1173542598,4182170.817169943,66120.0,
013102-2013000148113-0-2720636,0,leg,3,,,,,
013102-2013000148113-0-2720636,0,activity,4,Home,550482.8144193325,4182757.1156532434,-Infinity,
013102-2013000343063-0-5647074,0,activity,0,Home,550318.9592538967,4183289.638783551,43920.0,
013102-2013000343063-0-5647074,0,leg,1,,,,,
013102-2013000343063-0-5647074,0,activity,2,Other,551764.0847858154,4183540.4748247406,75720.0,
013102-2013000343063-0-5647074,0,leg,3,,,,,
013102-2013000343063-0-5647074,0,activity,4,Home,550318.9592538967,4183289.638783551,-Infinity,
013102-2014000643218-1-2339208,0,activity,0,Home,550237.9041210408,4183330.174655777,53820.0,
013102-2014000643218-1-2339208,0,leg,1,,,,,
013102-2014000643218-1-2339208,0,activity,2,Eatout,548828.2498502926,4183467.4615728413,64260.0,
013102-2014000643218-1-2339208,0,leg,3,,,,,
013102-2014000643218-1-2339208,0,activity,4,Home,550237.9041210408,4183330.174655777,-Infinity,
013102-2014000643218-1-2339209,0,activity,0,Home,550237.9041210408,4183330.174655777,28140.0,
013102-2014000643218-1-2339209,0,leg,1,,,,,
013102-2014000643218-1-2339209,0,activity,2,Shopping,550990.5886309622,4179016.180689008,59520.0,
013102-2014000643218-1-2339209,0,leg,3,,,,,
013102-2014000643218-1-2339209,0,activity,4,Home,550237.9041210408,4183330.174655777,-Infinity,
013102-2014001390575-0-6923957,0,activity,0,Home,550460.1967871571,4183197.657359996,25920.0,
013102-2014001390575-0-6923957,0,leg,1,,,,,
013102-2014001390575-0-6923957,0,activity,2,Other,549627.9100391947,4181997.5064256974,83040.0,
013102-2014001390575-0-6923957,0,leg,3,,,,,
013102-2014001390575-0-6923957,0,activity,4,Home,550460.1967871571,4183197.657359996,-Infinity,
013102-2015000327024-0-1959045,0,activity,0,Home,550796.0065342952,4182699.24932862,41100.0,
013102-2015000327024-0-1959045,0,leg,1,,,,,
013102-2015000327024-0-1959045,0,activity,2,Shopping,552908.3255189974,4181601.534905473,47640.0,
013102-2015000327024-0-1959045,0,leg,3,,,,,
013102-2015000327024-0-1959045,0,activity,4,Home,550796.0065342952,4182699.24932862,59880.0,
013102-2015000327024-0-1959045,0,leg,5,,,,,
013102-2015000327024-0-1959045,0,activity,6,Eatout,546618.0236769009,4181629.0719275125,73680.0,
013102-2015000327024-0-1959045,0,leg,7,,,,,
013102-2015000327024-0-1959045,0,activity,8,Home,550796.0065342952,4182699.24932862,-Infinity,
013102-2015000557669-0-2594692,0,activity,0,Home,550237.9041210408,4183330.174655777,53820.0,
013102-2015000557669-0-2594692,0,leg,1,,,,,
013102-2015000557669-0-2594692,0,activity,2,Eatout,548828.2498502926,4183467.4615728413,64260.0,
013102-2015000557669-0-2594692,0,leg,3,,,,,
013102-2015000557669-0-2594692,0,activity,4,Home,550237.9041210408,4183330.174655777,-Infinity,
013300-2013000240624-0-2595702,0,activity,0,Home,548773.9064142697,4182722.886196107,26160.0,
013300-2013000240624-0-2595702,0,leg,1,,,,,
013300-2013000240624-0-2595702,0,activity,2,School,547022.1753915644,4181226.35337285,61620.0,
013300-2013000240624-0-2595702,0,leg,3,,,,,
013300-2013000240624-0-2595702,0,activity,4,Home,548773.9064142697,4182722.886196107,-Infinity,
013300-2013000240624-0-2595703,0,activity,0,Home,548773.9064142697,4182722.886196107,46800.0,
013300-2013000240624-0-2595703,0,leg,1,,,,,
013300-2013000240624-0-2595703,0,activity,2,Shopping,554260.5158977667,4177348.475651939,49140.0,
013300-2013000240624-0-2595703,0,leg,3,,,,,
013300-2013000240624-0-2595703,0,activity,4,Home,548773.9064142697,4182722.886196107,-Infinity,
013300-2013000524563-0-8071127,0,activity,0,Home,548773.9064142697,4182722.886196107,26160.0,
013300-2013000524563-0-8071127,0,leg,1,,,,,
013300-2013000524563-0-8071127,0,activity,2,School,547022.1753915644,4181226.35337285,61620.0,
013300-2013000524563-0-8071127,0,leg,3,,,,,
013300-2013000524563-0-8071127,0,activity,4,Home,548773.9064142697,4182722.886196107,-Infinity,
013300-2013000524563-0-8071128,0,activity,0,Home,548773.9064142697,4182722.886196107,46800.0,
013300-2013000524563-0-8071128,0,leg,1,,,,,
013300-2013000524563-0-8071128,0,activity,2,Shopping,554260.5158977667,4177348.475651939,49140.0,
013300-2013000524563-0-8071128,0,leg,3,,,,,
013300-2013000524563-0-8071128,0,activity,4,Home,548773.9064142697,4182722.886196107,-Infinity,
013300-2014001287572-0-4757518,0,activity,0,Home,548806.3586555115,4182528.116922065,26160.0,
013300-2014001287572-0-4757518,0,leg,1,,,,,
013300-2014001287572-0-4757518,0,activity,2,School,547022.1753915644,4181226.35337285,61620.0,
013300-2014001287572-0-4757518,0,leg,3,,,,,
013300-2014001287572-0-4757518,0,activity,4,Home,548806.3586555115,4182528.116922065,-Infinity,
013300-2014001287572-0-4757519,0,activity,0,Home,548806.3586555115,4182528.116922065,21720.0,
013300-2014001287572-0-4757519,0,leg,1,,,,,
013300-2014001287572-0-4757519,0,activity,2,Shopping,553423.6158302892,4182225.0585715445,24420.0,
013300-2014001287572-0-4757519,0,leg,3,,,,,
013300-2014001287572-0-4757519,0,activity,4,Work,553302.2439582393,4181111.1911364496,58980.0,
013300-2014001287572-0-4757519,0,leg,5,,,,,
013300-2014001287572-0-4757519,0,activity,6,Home,548806.3586555115,4182528.116922065,-Infinity,
013300-2014001287572-0-4757520,0,activity,0,Home,548806.3586555115,4182528.116922065,46800.0,
013300-2014001287572-0-4757520,0,leg,1,,,,,
013300-2014001287572-0-4757520,0,activity,2,Shopping,554260.5158977667,4177348.475651939,49140.0,
