,PID,Household_ID,Household_num_vehicles,Household_income [$]
1760,1902-2014000987574-081382,1902-2014000987574-0,5,10874.0
1761,1902-2014000987574-081344,1902-2014000987574-0,5,10874.0
1762,1902-2014000987574-081268,1902-2014000987574-0,5,10874.0
1763,406-2014000619200-074990,406-2014000619200-0,2,9356.0
1764,1200-2015000879933-0111749,1200-2015000879933-0,3,14406.0
1765,1200-2015000879933-0111701,1200-2015000879933-0,3,14406.0
1766,10104-2015000177422-294391,10104-2015000177422-2,3,7030.0
1767,10104-2015000177422-294433,10104-2015000177422-2,3,7030.0
1768,1902-2013001255635-056606,1902-2013001255635-0,3,129315.0
1769,1902-2013001255635-056618,1902-2013001255635-0,3,129315.0
1770,1500-2013001204199-055775,1500-2013001204199-0,3,132969.0
1771,1500-2013001204199-055703,1500-2013001204199-0,3,132969.0
1772,1106-2014001347249-189830,1106-2014001347249-1,2,31226.0
1773,1108-2012000198633-04008,1108-2012000198633-0,4,65431.0
1774,1108-2012000198633-04058,1108-2012000198633-0,4,65431.0
1775,1108-2012000198633-04108,1108-2012000198633-0,4,65431.0
1776,1105-2014001160693-085902,1105-2014001160693-0,4,16877.0
1777,1105-2014001160693-085864,1105-2014001160693-0,4,16877.0
1778,1105-2014001160693-085940,1105-2014001160693-0,4,16877.0
1779,1804-2015000302073-097124,1804-2015000302073-0,3,46486.0
1780,1804-2015000302073-097087,1804-2015000302073-0,3,46486.0
1781,10600-2013001200076-055531,10600-2013001200076-0,5,50874.0
1782,10600-2013001200076-055571,10600-2013001200076-0,5,50874.0
1783,10600-2013001200076-055651,10600-2013001200076-0,5,50874.0
1784,10600-2013001200076-055611,10600-2013001200076-0,5,50874.0
1785,1106-2013001420823-159245,1106-2013001420823-1,3,23894.0
1786,1106-2013001420823-159140,1106-2013001420823-1,3,23894.0
1787,700-2014000585174-274370,700-2014000585174-2,4,122107.0
1788,700-2014000585174-274148,700-2014000585174-2,4,122107.0
1789,700-2014000585174-274259,700-2014000585174-2,4,122107.0
1790,10104-2013001324553-357836,10104-2013001324553-3,2,7230.0
1791,1200-2015001195146-1117915,1200-2015001195146-1,3,74241.0
1792,1200-2015001195146-1117797,1200-2015001195146-1,3,74241.0
1793,10401-2014000568068-073948,10401-2014000568068-0,3,45352.0
1794,10401-2014000568068-073991,10401-2014000568068-0,3,45352.0
1795,1500-2014000503327-072216,1500-2014000503327-0,3,25927.0
1796,1500-2014000503327-072262,1500-2014000503327-0,3,25927.0
1797,10103-2012001241802-024242,10103-2012001241802-0,3,116709.0
1798,10103-2012001241802-024256,10103-2012001241802-0,3,116709.0
1799,10104-2013001018214-051833,10104-2013001018214-0,3,22910.0
1800,10104-2013001018214-051816,10104-2013001018214-0,3,22910.0
1801,1801-2015000134747-293674,1801-2015000134747-2,3,29081.0
1802,1801-2015000134747-293608,1801-2015000134747-2,3,29081.0
1803,1901-2016000614752-0139453,1901-2016000614752-0,3,47263.0
1804,1901-2016000614752-0139495,1901-2016000614752-0,3,47263.0
1805,900-2012000237790-04940,900-2012000237790-0,5,47720.0
1806,900-2012000237790-04878,900-2012000237790-0,5,47720.0
1807,900-2012000237790-04971,900-2012000237790-0,5,47720.0
1808,900-2012000237790-04847,900-2012000237790-0,5,47720.0
1809,900-2012000237790-04909,900-2012000237790-0,5,47720.0
1810,900-2012000237790-05002,900-2012000237790-0,5,47720.0
1811,500-2016000755626-0142607,500-2016000755626-0,2,39352.0
1812,1108-2013001141014-154081,1108-2013001141014-1,3,135400.0
1813,1108-2013001141014-154034,1108-2013001141014-1,3,135400.0
1814,1803-2012001378783-027305,1803-2012001378783-0,2,28586.0
1815,1600-2016000444670-0135113,1600-2016000444670-0,3,9259.0
1816,1600-2016000444670-0135070,1600-2016000444670-0,3,9259.0
1817,10405-2015000653794-0103869,10405-2015000653794-0,3,80006.0
1818,10405-2015000653794-0103909,10405-2015000653794-0,3,80006.0
1819,10405-2014001169240-086176,10405-2014001169240-0,3,78432.0
1820,10405-2014001169240-086158,10405-2014001169240-0,3,78432.0
1821,1902-2012001064755-021589,1902-2012001064755-0,5,134106.0
1822,1902-2012001064755-021558,1902-2012001064755-0,5,134106.0
1823,1902-2012001064755-021527,1902-2012001064755-0,5,134106.0
1824,1902-2012001064755-021620,1902-2012001064755-0,5,134106.0
1825,1902-2014001239636-088211,1902-2014001239636-0,3,53868.0
1826,1902-2014001239636-088254,1902-2014001239636-0,3,53868.0
1827,1804-2016000900036-0145973,1804-2016000900036-0,4,121455.0
1828,1804-2016000900036-0145936,1804-2016000900036-0,4,121455.0
1829,1804-2016000900036-0146010,1804-2016000900036-0,4,121455.0
1830,1200-2014000238225-066943,1200-2014000238225-0,2,28041.0
1831,1801-2014000679703-075858,1801-2014000679703-0,2,9794.0
1832,1106-2016000262140-0130933,1106-2016000262140-0,5,148235.0
1833,1106-2016000262140-0130913,1106-2016000262140-0,5,148235.0
1834,1106-2016000262140-0130893,1106-2016000262140-0,5,148235.0
1835,1106-2016000262140-0130953,1106-2016000262140-0,5,148235.0
1836,1902-2013001480820-060466,1902-2013001480820-0,4,100748.0
1837,1902-2013001480820-060497,1902-2013001480820-0,4,100748.0
1838,1902-2013001480820-060435,1902-2013001480820-0,4,100748.0
1839,700-2015000542370-0100930,700-2015000542370-0,4,121014.0
1840,700-2015000542370-0100886,700-2015000542370-0,4,121014.0
1841,700-2015000542370-0100842,700-2015000542370-0,4,121014.0
1842,10102-2016000389885-0133285,10102-2016000389885-0,5,76174.0
1843,10102-2016000389885-0133333,10102-2016000389885-0,5,76174.0
1844,10102-2016000389885-0133189,10102-2016000389885-0,5,76174.0
1845,10102-2016000389885-0133141,10102-2016000389885-0,5,76174.0
1846,10102-2016000389885-0133237,10102-2016000389885-0,5,76174.0
1847,201-2012000409645-08664,201-2012000409645-0,4,26329.0
1848,201-2012000409645-08694,201-2012000409645-0,4,26329.0
1849,201-2012000409645-08724,201-2012000409645-0,4,26329.0
1850,1801-2016000930780-1146613,1801-2016000930780-1,3,9864.0
1851,1801-2016000930780-1146657,1801-2016000930780-1,3,9864.0
1852,1600-2013001394719-358858,1600-2013001394719-3,2,6294.0
1853,1801-2014000747832-176538,1801-2014000747832-1,3,73940.0
1854,1801-2014000747832-176492,1801-2014000747832-1,3,73940.0
1855,1803-2015000626599-0102902,1803-2015000626599-0,2,38017.0
1856,1105-2012000662519-013543,1105-2012000662519-0,3,37315.0
1857,1105-2012000662519-013577,1105-2012000662519-0,3,37315.0
1858,1105-2015000398159-098974,1105-2015000398159-0,5,141322.0
1859,1105-2015000398159-099073,1105-2015000398159-0,5,141322.0
1860,1105-2015000398159-099007,1105-2015000398159-0,5,141322.0
1861,1105-2015000398159-099040,1105-2015000398159-0,5,141322.0
1862,1101-2013000280546-236574,1101-2013000280546-2,4,137872.0
1863,1101-2013000280546-236463,1101-2013000280546-2,4,137872.0
1864,1101-2013000280546-236685,1101-2013000280546-2,4,137872.0
1865,10103-2013000056397-130592,10103-2013000056397-1,4,142312.0
1866,10103-2013000056397-130695,10103-2013000056397-1,4,142312.0
1867,10103-2013000056397-130489,10103-2013000056397-1,4,142312.0
1868,408-2016000209885-0129209,408-2016000209885-0,3,73784.0
1869,408-2016000209885-0129186,408-2016000209885-0,3,73784.0
1870,1600-2016000127181-0128131,1600-2016000127181-0,2,34810.0
1871,1002-2014000290826-067966,1002-2014000290826-0,2,35776.0
1872,300-2014000582422-074045,300-2014000582422-0,2,10486.0
1873,1500-2015001311731-1120536,1500-2015001311731-1,5,132001.0
1874,1500-2015001311731-1120488,1500-2015001311731-1,5,132001.0
1875,1500-2015001311731-1120584,1500-2015001311731-1,5,132001.0
1876,1500-2015001311731-1120728,1500-2015001311731-1,5,132001.0
1877,1500-2015001311731-1120632,1500-2015001311731-1,5,132001.0
1878,1500-2015001311731-1120680,1500-2015001311731-1,5,132001.0
1879,300-2012000672671-013597,300-2012000672671-0,5,38851.0
1880,300-2012000672671-013659,300-2012000672671-0,5,38851.0
1881,300-2012000672671-013690,300-2012000672671-0,5,38851.0
1882,300-2012000672671-013628,300-2012000672671-0,5,38851.0
1883,300-2014001356496-089982,300-2014001356496-0,2,19500.0
1884,700-2013000486183-041738,700-2013000486183-0,4,147877.0
1885,700-2013000486183-041690,700-2013000486183-0,4,147877.0
1886,700-2013000486183-041786,700-2013000486183-0,4,147877.0
1887,10104-2015000502599-1100424,10104-2015000502599-1,5,121154.0
1888,10104-2015000502599-1100295,10104-2015000502599-1,5,121154.0
1889,10104-2015000502599-1100338,10104-2015000502599-1,5,121154.0
1890,10104-2015000502599-1100381,10104-2015000502599-1,5,121154.0
1891,1200-2012001118760-122771,1200-2012001118760-1,4,24004.0
1892,1200-2012001118760-122637,1200-2012001118760-1,4,24004.0
1893,1200-2012001118760-122704,1200-2012001118760-1,4,24004.0
1894,1108-2014000990658-081641,1108-2014000990658-0,4,80842.0
1895,1108-2014000990658-081573,1108-2014000990658-0,4,80842.0
1896,1108-2014000990658-081607,1108-2014000990658-0,4,80842.0
1897,405-2013000202866-034521,405-2013000202866-0,3,59811.0
1898,405-2013000202866-034554,405-2013000202866-0,3,59811.0
1899,1106-2016000313414-1132006,1106-2016000313414-1,2,20633.0
1900,1200-2015000772211-0106618,1200-2015000772211-0,3,65962.0
1901,1200-2015000772211-0106584,1200-2015000772211-0,3,65962.0
1902,1106-2013001265598-456837,1106-2013001265598-4,3,99322.0
1903,1106-2013001265598-456763,1106-2013001265598-4,3,99322.0
1904,500-2016000920843-0146379,500-2016000920843-0,2,11031.0
1905,408-2014000813815-077461,408-2014000813815-0,3,14703.0
1906,408-2014000813815-077385,408-2014000813815-0,3,14703.0
1907,600-2015000816762-0108999,600-2015000816762-0,3,19217.0
1908,600-2015000816762-0108956,600-2015000816762-0,3,19217.0
1909,407-2012000965843-019761,407-2012000965843-0,5,65563.0
1910,407-2012000965843-019885,407-2012000965843-0,5,65563.0
1911,407-2012000965843-019823,407-2012000965843-0,5,65563.0
1912,407-2012000965843-019947,407-2012000965843-0,5,65563.0
1913,407-2012000965843-019699,407-2012000965843-0,5,65563.0
1914,408-2012000840641-016963,408-2012000840641-0,2,24145.0
1915,500-2015000784412-0106898,500-2015000784412-0,3,34473.0
1916,500-2015000784412-0106996,500-2015000784412-0,3,34473.0
1917,1500-2013001232881-056412,1500-2013001232881-0,5,20457.0
1918,1500-2013001232881-056332,1500-2013001232881-0,5,20457.0
1919,1500-2013001232881-056292,1500-2013001232881-0,5,20457.0
1920,1500-2013001232881-056372,1500-2013001232881-0,5,20457.0
1921,1106-2016001293033-0153551,1106-2016001293033-0,2,18032.0
1922,1101-2016000039403-0125566,1101-2016000039403-0,3,109581.0
1923,1101-2016000039403-0125523,1101-2016000039403-0,3,109581.0
1924,201-2012000281261-05855,201-2012000281261-0,2,39360.0
1925,1105-2016000548790-0137843,1105-2016000548790-0,3,76739.0
1926,1105-2016000548790-0137874,1105-2016000548790-0,3,76739.0
1927,10405-2014001032926-282765,10405-2014001032926-2,2,34122.0
1928,405-2016001460168-0156361,405-2016001460168-0,2,17250.0
1929,10102-2016000171219-0128848,10102-2016000171219-0,4,119239.0
1930,10102-2016000171219-0128778,10102-2016000171219-0,4,119239.0
1931,10102-2016000171219-0128813,10102-2016000171219-0,4,119239.0
1932,1200-2013001421148-059411,1200-2013001421148-0,5,116943.0
1933,1200-2013001421148-059359,1200-2013001421148-0,5,116943.0
1934,1200-2013001421148-059437,1200-2013001421148-0,5,116943.0
1935,1200-2013001421148-059333,1200-2013001421148-0,5,116943.0
1936,1200-2013001421148-059307,1200-2013001421148-0,5,116943.0
1937,1200-2013001421148-059385,1200-2013001421148-0,5,116943.0
1938,1801-2012000719213-114310,1801-2012000719213-1,4,43005.0
1939,1801-2012000719213-114211,1801-2012000719213-1,4,43005.0
1940,1801-2012000719213-114112,1801-2012000719213-1,4,43005.0
1941,700-2013000485454-041571,700-2013000485454-0,4,48763.0
1942,700-2013000485454-041649,700-2013000485454-0,4,48763.0
1943,700-2013000485454-041610,700-2013000485454-0,4,48763.0
1944,700-2014000946857-080297,700-2014000946857-0,2,31101.0
1945,405-2013001219485-055975,405-2013001219485-0,3,93558.0
1946,405-2013001219485-056017,405-2013001219485-0,3,93558.0
1947,1002-2015000291048-096795,1002-2015000291048-0,2,8337.0
1948,1105-2016001232300-1152520,1105-2016001232300-1,5,139355.0
1949,1105-2016001232300-1152460,1105-2016001232300-1,5,139355.0
1950,1105-2016001232300-1152760,1105-2016001232300-1,5,139355.0
1951,1105-2016001232300-1152400,1105-2016001232300-1,5,139355.0
1952,1105-2016001232300-1152580,1105-2016001232300-1,5,139355.0
1953,1105-2016001232300-1152640,1105-2016001232300-1,5,139355.0
1954,1105-2016001232300-1152700,1105-2016001232300-1,5,139355.0
1955,405-2015000772981-0106647,405-2015000772981-0,5,114708.0
1956,405-2015000772981-0106630,405-2015000772981-0,5,114708.0
1957,405-2015000772981-0106681,405-2015000772981-0,5,114708.0
1958,405-2015000772981-0106664,405-2015000772981-0,5,114708.0
1959,1001-2013001232881-056362,1001-2013001232881-0,5,104021.0
1960,1001-2013001232881-056282,1001-2013001232881-0,5,104021.0
1961,1001-2013001232881-056322,1001-2013001232881-0,5,104021.0
1962,1001-2013001232881-056402,1001-2013001232881-0,5,104021.0
1963,10104-2016001048510-1148295,10104-2016001048510-1,3,30888.0
1964,10104-2016001048510-1148326,10104-2016001048510-1,3,30888.0
1965,10405-2013001099005-053677,10405-2013001099005-0,4,10022.0
1966,10405-2013001099005-053753,10405-2013001099005-0,4,10022.0
1967,10405-2013001099005-053601,10405-2013001099005-0,4,10022.0
1968,408-2016001519410-0157830,408-2016001519410-0,3,110781.0
1969,408-2016001519410-0157879,408-2016001519410-0,3,110781.0
1970,1106-2014000475625-071061,1106-2014000475625-0,3,142868.0
1971,1106-2014000475625-071027,1106-2014000475625-0,3,142868.0
1972,1600-2016000332872-0132122,1600-2016000332872-0,2,2487.0
1973,1600-2016001082341-0148654,1600-2016001082341-0,2,28481.0
1974,300-2012000408856-08428,300-2012000408856-0,3,77846.0
1975,300-2012000408856-08393,300-2012000408856-0,3,77846.0
1976,1801-2015000784412-2106941,1801-2015000784412-2,3,89097.0
1977,1801-2015000784412-2107039,1801-2015000784412-2,3,89097.0
1978,1902-2015000772211-0106590,1902-2015000772211-0,3,27247.0
1979,1902-2015000772211-0106624,1902-2015000772211-0,3,27247.0
1980,600-2015000848829-0110397,600-2015000848829-0,3,78427.0
1981,600-2015000848829-0110356,600-2015000848829-0,3,78427.0
1982,10104-2012000164709-12988,10104-2012000164709-1,3,49500.0
1983,10104-2012000164709-13106,10104-2012000164709-1,3,49500.0
1984,10405-2012001378783-027309,10405-2012001378783-0,2,28581.0
1985,1108-2014001285180-088888,1108-2014001285180-0,5,13658.0
1986,1108-2014001285180-088810,1108-2014001285180-0,5,13658.0
1987,1108-2014001285180-088862,1108-2014001285180-0,5,13658.0
1988,1108-2014001285180-088836,1108-2014001285180-0,5,13658.0
1989,1108-2014001285180-088784,1108-2014001285180-0,5,13658.0
1990,900-2016001368397-0153924,900-2016001368397-0,5,41472.0
1991,900-2016001368397-0153951,900-2016001368397-0,5,41472.0
1992,900-2016001368397-0154005,900-2016001368397-0,5,41472.0
1993,900-2016001368397-0153978,900-2016001368397-0,5,41472.0
1994,700-2015000635597-0103568,700-2015000635597-0,4,81736.0
1995,700-2015000635597-0103521,700-2015000635597-0,4,81736.0
1996,700-2015000635597-0103474,700-2015000635597-0,4,81736.0
1997,10102-2016000690309-1141435,10102-2016000690309-1,5,111948.0
1998,10102-2016000690309-1141397,10102-2016000690309-1,5,111948.0
1999,10102-2016000690309-1141473,10102-2016000690309-1,5,111948.0
2000,10102-2016000690309-1141549,10102-2016000690309-1,5,111948.0
2001,10102-2016000690309-1141511,10102-2016000690309-1,5,111948.0
2002,100-2012000559396-011108,100-2012000559396-0,5,89469.0
2003,100-2012000559396-011002,100-2012000559396-0,5,89469.0
2004,100-2012000559396-011161,100-2012000559396-0,5,89469.0
2005,100-2012000559396-011055,100-2012000559396-0,5,89469.0
2006,100-2012000559396-011214,100-2012000559396-0,5,89469.0
2007,100-2012000559396-010949,100-2012000559396-0,5,89469.0
2008,100-2012000559396-010896,100-2012000559396-0,5,89469.0
2009,100-2012000559396-011267,100-2012000559396-0,5,89469.0
2010,100-2012000559396-011320,100-2012000559396-0,5,89469.0
2011,10104-2016000930780-2146584,10104-2016000930780-2,3,37877.0
2012,10104-2016000930780-2146628,10104-2016000930780-2,3,37877.0
2013,202-2012000926280-018735,202-2012000926280-0,2,35124.0
2014,1105-2016000169957-0128702,1105-2016000169957-0,3,80320.0
2015,1105-2016000169957-0128725,1105-2016000169957-0,3,80320.0
2016,201-2016001273008-0153312,201-2016001273008-0,2,16834.0
2017,408-2013001480820-060479,408-2013001480820-0,4,57710.0
2018,408-2013001480820-060448,408-2013001480820-0,4,57710.0
2019,408-2013001480820-060417,408-2013001480820-0,4,57710.0
2020,1001-2012000903731-018349,1001-2012000903731-0,3,145075.0
2021,1001-2012000903731-018309,1001-2012000903731-0,3,145075.0
2022,10103-2015000301668-096924,10103-2015000301668-0,4,69965.0
2023,10103-2015000301668-097012,10103-2015000301668-0,4,69965.0
2024,10103-2015000301668-096968,10103-2015000301668-0,4,69965.0
2025,1106-2015001275570-2119956,1106-2015001275570-2,3,149312.0
2026,1106-2015001275570-2119907,1106-2015001275570-2,3,149312.0
2027,408-2012001433817-028661,408-2012001433817-0,5,47139.0
2028,408-2012001433817-028821,408-2012001433817-0,5,47139.0
2029,408-2012001433817-028781,408-2012001433817-0,5,47139.0
2030,408-2012001433817-028701,408-2012001433817-0,5,47139.0
2031,408-2012001433817-028741,408-2012001433817-0,5,47139.0
2032,500-2016001187407-0150492,500-2016001187407-0,3,91981.0
2033,500-2016001187407-0150448,500-2016001187407-0,3,91981.0
2034,700-2014000401392-070013,700-2014000401392-0,3,38320.0
2035,700-2014000401392-069965,700-2014000401392-0,3,38320.0
2036,900-2015000475027-0100156,900-2015000475027-0,2,36671.0
2037,1902-2013000211454-034710,1902-2013000211454-0,3,15933.0
2038,1902-2013000211454-034682,1902-2013000211454-0,3,15933.0
2039,1600-2012000202495-04153,1600-2012000202495-0,2,34440.0
2040,1001-2013000416193-039907,1001-2013000416193-0,4,85757.0
2041,1001-2013000416193-039945,1001-2013000416193-0,4,85757.0
2042,1001-2013000416193-039869,1001-2013000416193-0,4,85757.0
2043,1901-2016000607896-1139292,1901-2016000607896-1,5,10010.0
2044,1901-2016000607896-1139170,1901-2016000607896-1,5,10010.0
2045,1901-2016000607896-1138926,1901-2016000607896-1,5,10010.0
2046,1901-2016000607896-1139048,1901-2016000607896-1,5,10010.0
2047,1901-2016000607896-1138804,1901-2016000607896-1,5,10010.0
2048,10405-2016000412886-0134324,10405-2016000412886-0,4,135813.0
2049,10405-2016000412886-0134284,10405-2016000412886-0,4,135813.0
2050,10405-2016000412886-0134364,10405-2016000412886-0,4,135813.0
2051,100-2014000858265-078465,100-2014000858265-0,4,42182.0
2052,100-2014000858265-078431,100-2014000858265-0,4,42182.0
2053,100-2014000858265-078499,100-2014000858265-0,4,42182.0
2054,1101-2016000607896-0138754,1101-2016000607896-0,5,83669.0
2055,1101-2016000607896-0138876,1101-2016000607896-0,5,83669.0
2056,1101-2016000607896-0138998,1101-2016000607896-0,5,83669.0
2057,1101-2016000607896-0139120,1101-2016000607896-0,5,83669.0
