taz,parkingType,pricingModel,chargingType,numStalls,feeInCents,reservedFor
100303,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101042,Workplace,FlatFee,NoCharger,2147483647,0,Any
100732,Public,Block,UltraFast(250|DC),2147483647,0,Any
100677,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100882,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100941,Public,Block,Level2(7.2|AC),2147483647,0,Any
100369,Public,Block,NoCharger,2147483647,0,Any
407243,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
201383,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100366,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100854,Public,Block,NoCharger,2147483647,0,Any
201414,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
101156,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100653,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101124,Public,FlatFee,NoCharger,2147483647,0,Any
101117,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
101227,Public,Block,Level2(7.2|AC),2147483647,0,Any
10091F,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100661,Public,Block,Level2(7.2|AC),2147483647,0,Any
201361,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100023,Workplace,Block,NoCharger,2147483647,0,Any
10001R,Workplace,Block,NoCharger,2147483647,0,Any
100454,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100029,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201343,Residential,Block,UltraFast(250|DC),2147483647,0,Any
101234,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100481,Public,Block,Level1(2.3|AC),2147483647,0,Any
100723,Workplace,FlatFee,NoCharger,2147483647,0,Any
100191,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
201381,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
201314,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100271,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100693,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101122,Residential,Block,DCFast(50|DC),2147483647,0,Any
201337,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100335,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100033,Residential,FlatFee,NoCharger,2147483647,0,Any
10002R,Residential,FlatFee,NoCharger,2147483647,0,Any
100834,Public,Block,Level2(7.2|AC),2147483647,0,Any
100581,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101177,Residential,Block,UltraFast(250|DC),2147483647,0,Any
10001F,Workplace,Block,NoCharger,2147483647,0,Any
100042,Public,Block,Level2(7.2|AC),2147483647,0,Any
100613,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101254,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100764,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
407082,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100161,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101276,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100678,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100042,Public,Block,DCFast(50|DC),2147483647,0,Any
201553,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
10062C,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100872,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100414,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101112,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100602,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100594,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100304,Public,Block,Level2(7.2|AC),2147483647,0,Any
101252,Residential,Block,UltraFast(250|DC),2147483647,0,Any
201382,Workplace,FlatFee,NoCharger,2147483647,0,Any
101267,Residential,Block,NoCharger,2147483647,0,Any
101227,Residential,Block,NoCharger,2147483647,0,Any
100162,Public,Block,DCFast(50|DC),2147483647,0,Any
100164,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100383,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
101136,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100394,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
407231,Public,Block,Level1(2.3|AC),2147483647,0,Any
100881,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100632,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
201501,Workplace,FlatFee,NoCharger,2147483647,0,Any
100943,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
10002N,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100241,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100592,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
101115,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100044,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100955,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101251,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
10002C,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101175,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100342,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100582,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100573,Workplace,FlatFee,NoCharger,2147483647,0,Any
101241,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100966,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100253,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101145,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100028,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101092,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100511,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101153,Public,FlatFee,NoCharger,2147483647,0,Any
100826,Public,Block,NoCharger,2147483647,0,Any
101044,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
201293,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201336,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100042,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100631,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100325,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100481,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100705,Public,FlatFee,NoCharger,2147483647,0,Any
101011,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100599,Public,Block,NoCharger,2147483647,0,Any
101162,Public,FlatFee,NoCharger,2147483647,0,Any
100693,Public,Block,Level1(2.3|AC),2147483647,0,Any
100131,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100955,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100418,Residential,Block,DCFast(50|DC),2147483647,0,Any
100232,Public,Block,Level2(7.2|AC),2147483647,0,Any
100685,Residential,Block,Level2(7.2|AC),2147483647,0,Any
201337,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100694,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100174,Public,Block,Level2(7.2|AC),2147483647,0,Any
100201,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
10001J,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100915,Workplace,FlatFee,NoCharger,2147483647,0,Any
201321,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100551,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101207,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201433,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100336,Public,Block,Level2(7.2|AC),2147483647,0,Any
100093,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100461,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
910990,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100182,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100632,Public,Block,Level2(7.2|AC),2147483647,0,Any
100251,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101082,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
201315,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100629,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100176,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101161,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
10017A,Workplace,FlatFee,NoCharger,2147483647,0,Any
910974,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
101007,Workplace,Block,DCFast(50|DC),2147483647,0,Any
10001B,Residential,Block,NoCharger,2147483647,0,Any
100836,Workplace,Block,NoCharger,2147483647,0,Any
101196,Workplace,Block,NoCharger,2147483647,0,Any
10099A,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101203,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
10001A,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100602,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100791,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100699,Public,Block,Level2(7.2|AC),2147483647,0,Any
100367,Public,Block,NoCharger,2147483647,0,Any
100842,Residential,Block,NoCharger,2147483647,0,Any
101071,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100485,Public,Block,Level1(2.3|AC),2147483647,0,Any
201435,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100592,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
10002D,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100343,Residential,FlatFee,NoCharger,2147483647,0,Any
100422,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100553,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
201362,Public,FlatFee,NoCharger,2147483647,0,Any
101065,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100382,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101005,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
10002A,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100983,Public,Block,DCFast(50|DC),2147483647,0,Any
100517,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101265,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100393,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
101124,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100272,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201452,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100882,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
101146,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100222,Public,Block,NoCharger,2147483647,0,Any
100627,Workplace,Block,NoCharger,2147483647,0,Any
101055,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101225,Workplace,FlatFee,NoCharger,2147483647,0,Any
100012,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101101,Public,Block,NoCharger,2147483647,0,Any
201471,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100582,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
201401,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100032,Public,FlatFee,NoCharger,2147483647,0,Any
10002Q,Public,FlatFee,NoCharger,2147483647,0,Any
100666,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101033,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101066,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100501,Residential,Block,DCFast(50|DC),2147483647,0,Any
101046,Public,Block,Level1(2.3|AC),2147483647,0,Any
100261,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
201295,Public,Block,Level1(2.3|AC),2147483647,0,Any
100612,Workplace,Block,NoCharger,2147483647,0,Any
100583,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100651,Workplace,Block,NoCharger,2147483647,0,Any
100751,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100284,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100912,Public,Block,NoCharger,2147483647,0,Any
100165,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100751,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100502,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100414,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100764,Workplace,FlatFee,NoCharger,2147483647,0,Any
100195,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100823,Residential,Block,NoCharger,2147483647,0,Any
201541,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100733,Public,Block,NoCharger,2147483647,0,Any
101064,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
407072,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100553,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
201401,Public,FlatFee,NoCharger,2147483647,0,Any
201281,Workplace,FlatFee,NoCharger,2147483647,0,Any
101231,Residential,FlatFee,NoCharger,2147483647,0,Any
101234,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
201322,Residential,Block,NoCharger,2147483647,0,Any
100916,Public,Block,Level1(2.3|AC),2147483647,0,Any
101024,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100176,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100811,Public,Block,Level2(7.2|AC),2147483647,0,Any
100632,Public,Block,Level1(2.3|AC),2147483647,0,Any
100905,Residential,Block,NoCharger,2147483647,0,Any
101132,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101253,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101101,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100593,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101216,Residential,Block,UltraFast(250|DC),2147483647,0,Any
10001C,Residential,Block,NoCharger,2147483647,0,Any
101103,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100178,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101119,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100545,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101178,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101052,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100514,Workplace,FlatFee,NoCharger,2147483647,0,Any
100934,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100255,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101117,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100411,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
101054,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100698,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100204,Residential,Block,NoCharger,2147483647,0,Any
100173,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100892,Public,Block,UltraFast(250|DC),2147483647,0,Any
101273,Residential,Block,Level2(7.2|AC),2147483647,0,Any
10002O,Public,Block,Level1(2.3|AC),2147483647,0,Any
100908,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101015,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
101204,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
101202,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100582,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100121,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
101007,Public,Block,NoCharger,2147483647,0,Any
100625,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100124,Public,FlatFee,NoCharger,2147483647,0,Any
100837,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
407063,Residential,FlatFee,NoCharger,2147483647,0,Any
201291,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100961,Workplace,Block,NoCharger,2147483647,0,Any
101006,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100966,Public,FlatFee,NoCharger,2147483647,0,Any
101062,Residential,Block,Level2(7.2|AC),2147483647,0,Any
201383,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100585,Public,Block,UltraFast(250|DC),2147483647,0,Any
101213,Residential,Block,DCFast(50|DC),2147483647,0,Any
201353,Residential,Block,DCFast(50|DC),2147483647,0,Any
100366,Public,Block,UltraFast(250|DC),2147483647,0,Any
407081,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101119,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100423,Residential,Block,DCFast(50|DC),2147483647,0,Any
10001K,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100281,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100996,Workplace,FlatFee,NoCharger,2147483647,0,Any
100835,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100514,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
10001I,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101066,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101064,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
201286,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100365,Public,Block,DCFast(50|DC),2147483647,0,Any
100913,Public,Block,Level2(7.2|AC),2147483647,0,Any
100871,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100872,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100902,Workplace,Block,NoCharger,2147483647,0,Any
100934,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100873,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100166,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100441,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100475,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
201541,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
201392,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100646,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100966,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100956,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100334,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
201482,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
201452,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
101113,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
10091F,Public,Block,Level1(2.3|AC),2147483647,0,Any
201302,Workplace,Block,DCFast(50|DC),2147483647,0,Any
10002P,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100031,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100272,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100665,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100675,Public,Block,NoCharger,2147483647,0,Any
100283,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100697,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100634,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100678,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
101114,Residential,Block,DCFast(50|DC),2147483647,0,Any
101062,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100034,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100181,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100852,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
407073,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101002,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100176,Public,FlatFee,NoCharger,2147483647,0,Any
101023,Public,Block,DCFast(50|DC),2147483647,0,Any
101072,Residential,Block,NoCharger,2147483647,0,Any
100895,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101207,Public,Block,NoCharger,2147483647,0,Any
10062A,Public,Block,Level1(2.3|AC),2147483647,0,Any
100192,Public,Block,DCFast(50|DC),2147483647,0,Any
100583,Workplace,Block,NoCharger,2147483647,0,Any
101042,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100983,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100525,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101191,Residential,FlatFee,NoCharger,2147483647,0,Any
100916,Public,Block,UltraFast(250|DC),2147483647,0,Any
100369,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100051,Residential,FlatFee,NoCharger,2147483647,0,Any
201351,Workplace,Block,NoCharger,2147483647,0,Any
101054,Public,FlatFee,NoCharger,2147483647,0,Any
100673,Residential,Block,UltraFast(250|DC),2147483647,0,Any
101205,Residential,Block,Level2(7.2|AC),2147483647,0,Any
10001U,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100026,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100993,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100752,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100113,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100511,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100544,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101102,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100403,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100628,Residential,Block,NoCharger,2147483647,0,Any
100372,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101055,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101083,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
101122,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
201312,Public,Block,Level2(7.2|AC),2147483647,0,Any
100544,Public,Block,DCFast(50|DC),2147483647,0,Any
100599,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
201331,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100451,Public,Block,Level2(7.2|AC),2147483647,0,Any
100898,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100176,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101011,Residential,FlatFee,NoCharger,2147483647,0,Any
100333,Public,Block,Level1(2.3|AC),2147483647,0,Any
101004,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101154,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
201451,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
201511,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100627,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100513,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100837,Workplace,Block,NoCharger,2147483647,0,Any
100645,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
