,vehicleId,vehicleTypeId
6541,1999-1,Car
6542,1999-2,Car
6543,1999-3,Car
6544,1999-4,Car
6545,2000-0,Car
6546,2000-1,Car
6547,2001-0,Car
6548,2001-1,Car
6549,2001-2,Car
6550,2001-3,Car
6551,2002-0,Car
6552,2002-1,Car
6553,2002-2,Car
6554,2002-3,Car
6555,2002-4,Car
6556,2003-0,Car
6557,2003-1,Car
6558,2003-2,Car
6559,2004-0,Car
6560,2004-1,Car
6561,2004-2,Car
6562,2005-0,Car
6563,2005-1,Car
6564,2005-2,Car
6565,2005-3,Car
6566,2006-0,Car
6567,2006-1,Car
6568,2006-2,Car
6569,2007-0,Car
6570,2007-1,Car
6571,2008-0,Car
6572,2008-1,Car
6573,2008-2,Car
6574,2009-0,Car
6575,2009-1,Car
6576,2009-2,Car
6577,2010-0,Car
6578,2010-1,Car
6579,2011-0,Car
6580,2011-1,Car
6581,2011-2,Car
6582,2012-0,Car
6583,2012-1,Car
6584,2012-2,Car
6585,2013-0,Car
6586,2013-1,Car
6587,2013-2,Car
6588,2014-0,Car
6589,2014-1,Car
6590,2015-0,Car
6591,2015-1,Car
6592,2015-2,Car
6593,2016-0,Car
6594,2016-1,Car
6595,2017-0,Car
6596,2017-1,Car
6597,2017-2,Car
6598,2018-0,Car
6599,2018-1,Car
6600,2018-2,Car
6601,2019-0,Car
6602,2019-1,Car
6603,2019-2,Car
6604,2020-0,Car
6605,2020-1,Car
6606,2020-2,Car
6607,2020-3,Car
6608,2021-0,Car
6609,2021-1,Car
6610,2021-2,Car
6611,2021-3,Car
6612,2022-0,Car
6613,2022-1,Car
6614,2022-2,Car
6615,2023-0,Car
6616,2023-1,Car
6617,2024-0,Car
6618,2024-1,Car
6619,2025-0,Car
6620,2025-1,Car
6621,2025-2,Car
6622,2025-3,Car
6623,2026-0,Car
6624,2026-1,Car
6625,2026-2,Car
6626,2027-0,Car
6627,2027-1,Car
6628,2027-2,Car
6629,2028-0,Car
6630,2028-1,Car
6631,2028-2,Car
6632,2028-3,Car
6633,2028-4,Car
6634,2029-0,Car
6635,2029-1,Car
6636,2030-0,Car
6637,2030-1,Car
6638,2031-0,Car
6639,2031-1,Car
6640,2031-2,Car
6641,2032-0,Car
6642,2032-1,Car
6643,2032-2,Car
6644,2033-0,Car
6645,2033-1,Car
6646,2033-2,Car
6647,2034-0,Car
6648,2034-1,Car
6649,2035-0,Car
6650,2035-1,Car
6651,2036-0,Car
6652,2036-1,Car
6653,2036-2,Car
6654,2036-3,Car
6655,2036-4,Car
6656,2037-0,Car
6657,2037-1,Car
6658,2037-2,Car
6659,2038-0,Car
6660,2038-1,Car
6661,2038-2,Car
6662,2039-0,Car
6663,2039-1,Car
6664,2040-0,Car
6665,2040-1,Car
6666,2040-2,Car
6667,2040-3,Car
6668,2040-4,Car
6669,2041-0,Car
6670,2041-1,Car
6671,2042-0,Car
6672,2042-1,Car
6673,2042-2,Car
6674,2043-0,Car
6675,2043-1,Car
6676,2044-0,Car
6677,2044-1,Car
6678,2044-2,Car
6679,2045-0,Car
6680,2045-1,Car
6681,2046-0,Car
6682,2046-1,Car
6683,2046-2,Car
6684,2046-3,Car
6685,2046-4,Car
6686,2047-0,Car
6687,2047-1,Car
6688,2048-0,Car
6689,2048-1,Car
6690,2049-0,Car
6691,2049-1,Car
6692,2049-2,Car
6693,2049-3,Car
6694,2049-4,Car
6695,2050-0,Car
6696,2050-1,Car
6697,2050-2,Car
6698,2051-0,Car
6699,2051-1,Car
6700,2051-2,Car
6701,2052-0,Car
6702,2052-1,Car
6703,2052-2,Car
6704,2053-0,Car
6705,2053-1,Car
6706,2053-2,Car
6707,2053-3,Car
6708,2053-4,Car
6709,2054-0,Car
6710,2054-1,Car
6711,2054-2,Car
6712,2054-3,Car
6713,2055-0,Car
6714,2055-1,Car
6715,2056-0,Car
6716,2056-1,Car
6717,2056-2,Car
6718,2056-3,Car
6719,2057-0,Car
6720,2057-1,Car
6721,2057-2,Car
6722,2057-3,Car
6723,2057-4,Car
6724,2058-0,Car
6725,2058-1,Car
6726,2058-2,Car
6727,2058-3,Car
6728,2059-0,Car
6729,2059-1,Car
6730,2060-0,Car
6731,2060-1,Car
6732,2060-2,Car
6733,2061-0,Car
6734,2061-1,Car
6735,2062-0,Car
6736,2062-1,Car
6737,2062-2,Car
6738,2063-0,Car
6739,2063-1,Car
6740,2064-0,Car
6741,2064-1,Car
6742,2065-0,Car
6743,2065-1,Car
6744,2065-2,Car
6745,2066-0,Car
6746,2066-1,Car
6747,2066-2,Car
6748,2067-0,Car
6749,2067-1,Car
6750,2068-0,Car
6751,2068-1,Car
6752,2068-2,Car
6753,2069-0,Car
6754,2069-1,Car
6755,2069-2,Car
6756,2070-0,Car
6757,2070-1,Car
6758,2071-0,Car
6759,2071-1,Car
6760,2071-2,Car
6761,2071-3,Car
6762,2072-0,Car
6763,2072-1,Car
6764,2073-0,Car
6765,2073-1,Car
6766,2073-2,Car
6767,2073-3,Car
6768,2073-4,Car
6769,2074-0,Car
6770,2074-1,Car
6771,2075-0,Car
6772,2075-1,Car
6773,2076-0,Car
6774,2076-1,Car
6775,2076-2,Car
6776,2076-3,Car
6777,2076-4,Car
6778,2077-0,Car
6779,2077-1,Car
6780,2077-2,Car
6781,2078-0,Car
6782,2078-1,Car
6783,2078-2,Car
6784,2079-0,Car
6785,2079-1,Car
6786,2079-2,Car
6787,2080-0,Car
6788,2080-1,Car
6789,2080-2,Car
6790,2080-3,Car
6791,2080-4,Car
6792,2081-0,Car
6793,2081-1,Car
6794,2082-0,Car
6795,2082-1,Car
6796,2082-2,Car
6797,2082-3,Car
6798,2082-4,Car
6799,2083-0,Car
6800,2083-1,Car
6801,2083-2,Car
6802,2083-3,Car
6803,2083-4,Car
6804,2084-0,Car
6805,2084-1,Car
6806,2085-0,Car
6807,2085-1,Car
6808,2085-2,Car
6809,2085-3,Car
6810,2086-0,Car
6811,2086-1,Car
6812,2087-0,Car
6813,2087-1,Car
6814,2087-2,Car
6815,2088-0,Car
6816,2088-1,Car
6817,2088-2,Car
6818,2089-0,Car
6819,2089-1,Car
6820,2089-2,Car
6821,2089-3,Car
6822,2089-4,Car
6823,2090-0,Car
6824,2090-1,Car
6825,2090-2,Car
6826,2090-3,Car
6827,2090-4,Car
6828,2091-0,Car
6829,2091-1,Car
6830,2091-2,Car
6831,2091-3,Car
6832,2091-4,Car
6833,2092-0,Car
6834,2092-1,Car
6835,2092-2,Car
6836,2093-0,Car
6837,2093-1,Car
6838,2093-2,Car
6839,2094-0,Car
6840,2094-1,Car
6841,2094-2,Car
6842,2095-0,Car
6843,2095-1,Car
6844,2095-2,Car
6845,2095-3,Car
6846,2095-4,Car
6847,2096-0,Car
6848,2096-1,Car
6849,2097-0,Car
6850,2097-1,Car
6851,2097-2,Car
6852,2097-3,Car
6853,2097-4,Car
6854,2098-0,Car
6855,2098-1,Car
6856,2098-2,Car
6857,2099-0,Car
6858,2099-1,Car
6859,2099-2,Car
6860,2099-3,Car
6861,2099-4,Car
6862,2100-0,Car
6863,2100-1,Car
6864,2100-2,Car
6865,2101-0,Car
6866,2101-1,Car
6867,2102-0,Car
6868,2102-1,Car
6869,2102-2,Car
6870,2103-0,Car
6871,2103-1,Car
6872,2103-2,Car
6873,2104-0,Car
6874,2104-1,Car
6875,2104-2,Car
6876,2105-0,Car
6877,2105-1,Car
6878,2105-2,Car
6879,2105-3,Car
6880,2105-4,Car
6881,2106-0,Car
6882,2106-1,Car
6883,2107-0,Car
6884,2107-1,Car
6885,2108-0,Car
6886,2108-1,Car
6887,2109-0,Car
6888,2109-1,Car
6889,2109-2,Car
6890,2110-0,Car
6891,2110-1,Car
6892,2110-2,Car
6893,2110-3,Car
6894,2110-4,Car
6895,2111-0,Car
6896,2111-1,Car
6897,2112-0,Car
6898,2112-1,Car
6899,2113-0,Car
6900,2113-1,Car
6901,2113-2,Car
6902,2113-3,Car
6903,2113-4,Car
6904,2114-0,Car
6905,2114-1,Car
6906,2114-2,Car
6907,2115-0,Car
6908,2115-1,Car
6909,2115-2,Car
6910,2115-3,Car
6911,2115-4,Car
6912,2116-0,Car
6913,2116-1,Car
6914,2117-0,Car
6915,2117-1,Car
6916,2117-2,Car
6917,2118-0,Car
6918,2118-1,Car
6919,2118-2,Car
6920,2119-0,Car
6921,2119-1,Car
6922,2119-2,Car
6923,2120-0,Car
6924,2120-1,Car
6925,2120-2,Car
6926,2120-3,Car
6927,2120-4,Car
6928,2121-0,Car
6929,2121-1,Car
6930,2121-2,Car
6931,2122-0,Car
6932,2122-1,Car
6933,2122-2,Car
6934,2122-3,Car
6935,2122-4,Car
6936,2123-0,Car
6937,2123-1,Car
6938,2123-2,Car
6939,2123-3,Car
6940,2123-4,Car
6941,2124-0,Car
6942,2124-1,Car
6943,2124-2,Car
6944,2124-3,Car
6945,2125-0,Car
6946,2125-1,Car
6947,2126-0,Car
6948,2126-1,Car
6949,2126-2,Car
6950,2127-0,Car
6951,2127-1,Car
6952,2127-2,Car
6953,2127-3,Car
6954,2128-0,Car
6955,2128-1,Car
6956,2128-2,Car
6957,2128-3,Car
6958,2128-4,Car
6959,2129-0,Car
6960,2129-1,Car
6961,2129-2,Car
6962,2129-3,Car
6963,2129-4,Car
6964,2130-0,Car
6965,2130-1,Car
6966,2130-2,Car
6967,2130-3,Car
6968,2130-4,Car
6969,2131-0,Car
6970,2131-1,Car
6971,2131-2,Car
6972,2131-3,Car
6973,2131-4,Car
6974,2132-0,Car
6975,2132-1,Car
6976,2133-0,Car
6977,2133-1,Car
6978,2133-2,Car
6979,2133-3,Car
6980,2133-4,Car
6981,2134-0,Car
6982,2134-1,Car
6983,2134-2,Car
6984,2134-3,Car
6985,2135-0,Car
6986,2135-1,Car
6987,2135-2,Car
6988,2136-0,Car
6989,2136-1,Car
6990,2136-2,Car
6991,2137-0,Car
6992,2137-1,Car
6993,2138-0,Car
6994,2138-1,Car
6995,2138-2,Car
6996,2139-0,Car
6997,2139-1,Car
6998,2139-2,Car
6999,2139-3,Car
7000,2139-4,Car
7001,2140-0,Car
7002,2140-1,Car
7003,2141-0,Car
7004,2141-1,Car
7005,2141-2,Car
7006,2141-3,Car
7007,2141-4,Car
7008,2142-0,Car
7009,2142-1,Car
7010,2143-0,Car
7011,2143-1,Car
7012,2143-2,Car
7013,2144-0,Car
7014,2144-1,Car
7015,2144-2,Car
7016,2144-3,Car
7017,2144-4,Car
7018,2145-0,Car
7019,2145-1,Car
7020,2145-2,Car
7021,2145-3,Car
7022,2146-0,Car
7023,2146-1,Car
7024,2146-2,Car
7025,2146-3,Car
7026,2147-0,Car
7027,2147-1,Car
7028,2147-2,Car
7029,2148-0,Car
7030,2148-1,Car
7031,2148-2,Car
7032,2148-3,Car
7033,2149-0,Car
7034,2149-1,Car
7035,2150-0,Car
7036,2150-1,Car
7037,2150-2,Car
7038,2151-0,Car
7039,2151-1,Car
7040,2151-2,Car
7041,2151-3,Car
7042,2152-0,Car
7043,2152-1,Car
7044,2152-2,Car
7045,2152-3,Car
7046,2153-0,Car
7047,2153-1,Car
7048,2153-2,Car
7049,2154-0,Car
7050,2154-1,Car
7051,2154-2,Car
7052,2155-0,Car
7053,2155-1,Car
7054,2156-0,Car
7055,2156-1,Car
7056,2157-0,Car
7057,2157-1,Car
7058,2158-0,Car
7059,2158-1,Car
7060,2158-2,Car
7061,2159-0,Car
7062,2159-1,Car
7063,2160-0,Car
7064,2160-1,Car
7065,2160-2,Car
7066,2161-0,Car
7067,2161-1,Car
7068,2161-2,Car
7069,2162-0,Car
7070,2162-1,Car
7071,2163-0,Car
7072,2163-1,Car
7073,2163-2,Car
7074,2164-0,Car
7075,2164-1,Car
7076,2165-0,Car
7077,2165-1,Car
7078,2165-2,Car
7079,2165-3,Car
7080,2165-4,Car
7081,2166-0,Car
7082,2166-1,Car
7083,2166-2,Car
7084,2167-0,Car
7085,2167-1,Car
7086,2167-2,Car
7087,2167-3,Car
7088,2168-0,Car
7089,2168-1,Car
7090,2168-2,Car
7091,2168-3,Car
7092,2169-0,Car
7093,2169-1,Car
7094,2169-2,Car
7095,2169-3,Car
7096,2170-0,Car
7097,2170-1,Car
7098,2170-2,Car
7099,2170-3,Car
7100,2170-4,Car
7101,2171-0,Car
7102,2171-1,Car
7103,2171-2,Car
7104,2171-3,Car
7105,2171-4,Car
7106,2172-0,Car
7107,2172-1,Car
7108,2172-2,Car
7109,2173-0,Car
7110,2173-1,Car
7111,2173-2,Car
7112,2173-3,Car
7113,2173-4,Car
7114,2174-0,Car
7115,2174-1,Car
7116,2175-0,Car
7117,2175-1,Car
7118,2176-0,Car
7119,2176-1,Car
7120,2177-0,Car
7121,2177-1,Car
7122,2177-2,Car
7123,2178-0,Car
7124,2178-1,Car
7125,2179-0,Car
7126,2179-1,Car
7127,2179-2,Car
7128,2179-3,Car
7129,2180-0,Car
7130,2180-1,Car
7131,2180-2,Car
7132,2180-3,Car
7133,2180-4,Car
7134,2181-0,Car
7135,2181-1,Car
7136,2182-0,Car
7137,2182-1,Car
7138,2182-2,Car
7139,2182-3,Car
7140,2183-0,Car
7141,2183-1,Car
7142,2183-2,Car
7143,2183-3,Car
7144,2184-0,Car
7145,2184-1,Car
7146,2184-2,Car
7147,2184-3,Car
7148,2185-0,Car
7149,2185-1,Car
7150,2185-2,Car
7151,2186-0,Car
7152,2186-1,Car
7153,2186-2,Car
7154,2186-3,Car
7155,2186-4,Car
7156,2187-0,Car
7157,2187-1,Car
7158,2188-0,Car
7159,2188-1,Car
7160,2189-0,Car
7161,2189-1,Car
7162,2189-2,Car
7163,2189-3,Car
7164,2189-4,Car
7165,2190-0,Car
7166,2190-1,Car
7167,2191-0,Car
7168,2191-1,Car
7169,2191-2,Car
7170,2191-3,Car
7171,2191-4,Car
7172,2192-0,Car
7173,2192-1,Car
7174,2192-2,Car
7175,2192-3,Car
7176,2192-4,Car
7177,2193-0,Car
7178,2193-1,Car
7179,2194-0,Car
7180,2194-1,Car
7181,2194-2,Car
7182,2195-0,Car
7183,2195-1,Car
7184,2195-2,Car
7185,2195-3,Car
7186,2195-4,Car
7187,2196-0,Car
7188,2196-1,Car
7189,2197-0,Car
7190,2197-1,Car
7191,2197-2,Car
7192,2197-3,Car
7193,2197-4,Car
7194,2198-0,Car
7195,2198-1,Car
7196,2198-2,Car
7197,2199-0,Car
7198,2199-1,Car
7199,2199-2,Car
7200,2199-3,Car
7201,2200-0,Car
7202,2200-1,Car
7203,2201-0,Car
7204,2201-1,Car
7205,2201-2,Car
7206,2201-3,Car
7207,2202-0,Car
7208,2202-1,Car
7209,2202-2,Car
7210,2203-0,Car
7211,2203-1,Car
7212,2203-2,Car
7213,2204-0,Car
7214,2204-1,Car
7215,2204-2,Car
7216,2204-3,Car
7217,2205-0,Car
7218,2205-1,Car
7219,2205-2,Car
7220,2206-0,Car
7221,2206-1,Car
7222,2206-2,Car
7223,2206-3,Car
7224,2206-4,Car
7225,2207-0,Car
7226,2207-1,Car
7227,2208-0,Car
7228,2208-1,Car
7229,2208-2,Car
7230,2209-0,Car
7231,2209-1,Car
7232,2210-0,Car
7233,2210-1,Car
7234,2210-2,Car
7235,2211-0,Car
7236,2211-1,Car
7237,2211-2,Car
7238,2212-0,Car
7239,2212-1,Car
7240,2213-0,Car
7241,2213-1,Car
7242,2213-2,Car
7243,2213-3,Car
7244,2214-0,Car
7245,2214-1,Car
7246,2215-0,Car
7247,2215-1,Car
7248,2216-0,Car
7249,2216-1,Car
7250,2217-0,Car
7251,2217-1,Car
7252,2217-2,Car
7253,2217-3,Car
7254,2218-0,Car
7255,2218-1,Car
7256,2218-2,Car
7257,2218-3,Car
7258,2219-0,Car
7259,2219-1,Car
7260,2219-2,Car
7261,2219-3,Car
7262,2219-4,Car
7263,2220-0,Car
7264,2220-1,Car
7265,2221-0,Car
7266,2221-1,Car
7267,2221-2,Car
7268,2222-0,Car
7269,2222-1,Car
7270,2223-0,Car
7271,2223-1,Car
7272,2223-2,Car
7273,2223-3,Car
7274,2224-0,Car
7275,2224-1,Car
7276,2225-0,Car
7277,2225-1,Car
7278,2226-0,Car
7279,2226-1,Car
7280,2226-2,Car
7281,2227-0,Car
7282,2227-1,Car
7283,2227-2,Car
7284,2227-3,Car
7285,2227-4,Car
7286,2228-0,Car
7287,2228-1,Car
7288,2228-2,Car
7289,2229-0,Car
7290,2229-1,Car
7291,2229-2,Car
7292,2230-0,Car
7293,2230-1,Car
7294,2231-0,Car
7295,2231-1,Car
7296,2232-0,Car
7297,2232-1,Car
7298,2232-2,Car
7299,2232-3,Car
7300,2232-4,Car
7301,2233-0,Car
7302,2233-1,Car
7303,2234-0,Car
7304,2234-1,Car
7305,2235-0,Car
7306,2235-1,Car
7307,2235-2,Car
7308,2236-0,Car
7309,2236-1,Car
7310,2236-2,Car
7311,2236-3,Car
7312,2237-0,Car
7313,2237-1,Car
7314,2237-2,Car
7315,2237-3,Car
7316,2238-0,Car
7317,2238-1,Car
7318,2238-2,Car
7319,2239-0,Car
7320,2239-1,Car
7321,2240-0,Car
7322,2240-1,Car
7323,2240-2,Car
7324,2241-0,Car
7325,2241-1,Car
7326,2242-0,Car
7327,2242-1,Car
7328,2242-2,Car
7329,2243-0,Car
7330,2243-1,Car
7331,2243-2,Car
7332,2244-0,Car
7333,2244-1,Car
7334,2244-2,Car
7335,2244-3,Car
7336,2244-4,Car
7337,2245-0,Car
7338,2245-1,Car
7339,2246-0,Car
7340,2246-1,Car
7341,2247-0,Car
7342,2247-1,Car
7343,2248-0,Car
7344,2248-1,Car
7345,2248-2,Car
7346,2248-3,Car
7347,2248-4,Car
7348,2249-0,Car
7349,2249-1,Car
7350,2250-0,Car
7351,2250-1,Car
7352,2250-2,Car
7353,2250-3,Car
7354,2250-4,Car
7355,2251-0,Car
7356,2251-1,Car
7357,2252-0,Car
7358,2252-1,Car
7359,2252-2,Car
7360,2253-0,Car
7361,2253-1,Car
7362,2253-2,Car
7363,2253-3,Car
7364,2254-0,Car
7365,2254-1,Car
7366,2254-2,Car
7367,2255-0,Car
7368,2255-1,Car
7369,2255-2,Car
7370,2255-3,Car
7371,2255-4,Car
7372,2256-0,Car
7373,2256-1,Car
7374,2256-2,Car
7375,2256-3,Car
7376,2256-4,Car
7377,2257-0,Car
7378,2257-1,Car
7379,2258-0,Car
7380,2258-1,Car
7381,2258-2,Car
7382,2259-0,Car
7383,2259-1,Car
7384,2260-0,Car
7385,2260-1,Car
7386,2260-2,Car
7387,2261-0,Car
7388,2261-1,Car
7389,2261-2,Car
7390,2262-0,Car
7391,2262-1,Car
7392,2262-2,Car
7393,2262-3,Car
7394,2263-0,Car
7395,2263-1,Car
7396,2263-2,Car
7397,2264-0,Car
7398,2264-1,Car
7399,2264-2,Car
7400,2264-3,Car
7401,2264-4,Car
7402,2265-0,Car
7403,2265-1,Car
7404,2265-2,Car
7405,2265-3,Car
7406,2266-0,Car
7407,2266-1,Car
7408,2266-2,Car
7409,2267-0,Car
7410,2267-1,Car
7411,2267-2,Car
7412,2268-0,Car
7413,2268-1,Car
7414,2268-2,Car
7415,2268-3,Car
7416,2268-4,Car
7417,2269-0,Car
7418,2269-1,Car
7419,2270-0,Car
7420,2270-1,Car
7421,2270-2,Car
7422,2271-0,Car
7423,2271-1,Car
7424,2271-2,Car
7425,2272-0,Car
7426,2272-1,Car
7427,2272-2,Car
7428,2273-0,Car
7429,2273-1,Car
7430,2273-2,Car
7431,2273-3,Car
7432,2273-4,Car
7433,2274-0,Car
7434,2274-1,Car
7435,2274-2,Car
7436,2274-3,Car
7437,2275-0,Car
7438,2275-1,Car
7439,2276-0,Car
7440,2276-1,Car
7441,2277-0,Car
7442,2277-1,Car
7443,2278-0,Car
7444,2278-1,Car
7445,2278-2,Car
7446,2279-0,Car
7447,2279-1,Car
7448,2279-2,Car
7449,2280-0,Car
7450,2280-1,Car
7451,2280-2,Car
7452,2281-0,Car
7453,2281-1,Car
7454,2281-2,Car
7455,2281-3,Car
7456,2281-4,Car
7457,2282-0,Car
7458,2282-1,Car
7459,2282-2,Car
7460,2282-3,Car
7461,2283-0,Car
7462,2283-1,Car
7463,2283-2,Car
7464,2283-3,Car
7465,2284-0,Car
7466,2284-1,Car
7467,2284-2,Car
7468,2285-0,Car
7469,2285-1,Car
7470,2286-0,Car
7471,2286-1,Car
7472,2286-2,Car
7473,2287-0,Car
7474,2287-1,Car
7475,2288-0,Car
7476,2288-1,Car
7477,2289-0,Car
7478,2289-1,Car
7479,2289-2,Car
7480,2290-0,Car
7481,2290-1,Car
7482,2291-0,Car
7483,2291-1,Car
7484,2291-2,Car
7485,2291-3,Car
7486,2291-4,Car
7487,2292-0,Car
7488,2292-1,Car
7489,2293-0,Car
7490,2293-1,Car
7491,2293-2,Car
7492,2293-3,Car
7493,2294-0,Car
7494,2294-1,Car
7495,2294-2,Car
7496,2295-0,Car
7497,2295-1,Car
7498,2296-0,Car
7499,2296-1,Car
7500,2297-0,Car
7501,2297-1,Car
7502,2297-2,Car
7503,2298-0,Car
7504,2298-1,Car
7505,2299-0,Car
7506,2299-1,Car
7507,2299-2,Car
7508,2299-3,Car
7509,2300-0,Car
7510,2300-1,Car
7511,2301-0,Car
7512,2301-1,Car
7513,2301-2,Car
7514,2302-0,Car
7515,2302-1,Car
7516,2302-2,Car
7517,2302-3,Car
7518,2302-4,Car
7519,2303-0,Car
7520,2303-1,Car
7521,2303-2,Car
7522,2303-3,Car
7523,2303-4,Car
7524,2304-0,Car
7525,2304-1,Car
7526,2304-2,Car
7527,2304-3,Car
7528,2304-4,Car
7529,2305-0,Car
7530,2305-1,Car
7531,2305-2,Car
7532,2305-3,Car
7533,2305-4,Car
7534,2306-0,Car
7535,2306-1,Car
7536,2307-0,Car
7537,2307-1,Car
7538,2307-2,Car
7539,2307-3,Car
7540,2308-0,Car
7541,2308-1,Car
7542,2308-2,Car
7543,2309-0,Car
7544,2309-1,Car
7545,2309-2,Car
7546,2310-0,Car
7547,2310-1,Car
7548,2310-2,Car
7549,2311-0,Car
7550,2311-1,Car
7551,2311-2,Car
7552,2312-0,Car
7553,2312-1,Car
7554,2312-2,Car
7555,2312-3,Car
7556,2312-4,Car
7557,2313-0,Car
7558,2313-1,Car
7559,2313-2,Car
7560,2314-0,Car
7561,2314-1,Car
7562,2314-2,Car
7563,2314-3,Car
7564,2315-0,Car
7565,2315-1,Car
7566,2316-0,Car
7567,2316-1,Car
7568,2316-2,Car
7569,2316-3,Car
7570,2317-0,Car
7571,2317-1,Car
7572,2317-2,Car
7573,2317-3,Car
7574,2318-0,Car
7575,2318-1,Car
7576,2318-2,Car
7577,2319-0,Car
7578,2319-1,Car
7579,2319-2,Car
7580,2319-3,Car
7581,2319-4,Car
7582,2320-0,Car
7583,2320-1,Car
7584,2320-2,Car
7585,2321-0,Car
7586,2321-1,Car
7587,2321-2,Car
7588,2321-3,Car
7589,2321-4,Car
7590,2322-0,Car
7591,2322-1,Car
7592,2322-2,Car
7593,2323-0,Car
7594,2323-1,Car
7595,2323-2,Car
7596,2323-3,Car
7597,2324-0,Car
7598,2324-1,Car
7599,2324-2,Car
7600,2324-3,Car
7601,2324-4,Car
7602,2325-0,Car
7603,2325-1,Car
7604,2325-2,Car
7605,2326-0,Car
7606,2326-1,Car
7607,2326-2,Car
7608,2327-0,Car
7609,2327-1,Car
7610,2327-2,Car
7611,2328-0,Car
7612,2328-1,Car
7613,2328-2,Car
7614,2328-3,Car
7615,2328-4,Car
7616,2329-0,Car
7617,2329-1,Car
7618,2330-0,Car
7619,2330-1,Car
7620,2330-2,Car
7621,2330-3,Car
7622,2330-4,Car
7623,2331-0,Car
7624,2331-1,Car
7625,2331-2,Car
7626,2332-0,Car
7627,2332-1,Car
7628,2332-2,Car
7629,2332-3,Car
7630,2332-4,Car
7631,2333-0,Car
7632,2333-1,Car
7633,2334-0,Car
7634,2334-1,Car
7635,2335-0,Car
7636,2335-1,Car
7637,2335-2,Car
7638,2336-0,Car
7639,2336-1,Car
7640,2336-2,Car
7641,2337-0,Car
7642,2337-1,Car
7643,2338-0,Car
7644,2338-1,Car
7645,2339-0,Car
7646,2339-1,Car
7647,2339-2,Car
7648,2340-0,Car
7649,2340-1,Car
7650,2340-2,Car
7651,2340-3,Car
7652,2341-0,Car
7653,2341-1,Car
7654,2341-2,Car
7655,2341-3,Car
7656,2341-4,Car
7657,2342-0,Car
7658,2342-1,Car
7659,2342-2,Car
7660,2343-0,Car
7661,2343-1,Car
7662,2343-2,Car
7663,2343-3,Car
7664,2343-4,Car
7665,2344-0,Car
7666,2344-1,Car
7667,2344-2,Car
7668,2345-0,Car
7669,2345-1,Car
7670,2345-2,Car
7671,2345-3,Car
7672,2345-4,Car
7673,2346-0,Car
7674,2346-1,Car
7675,2346-2,Car
7676,2346-3,Car
7677,2346-4,Car
7678,2347-0,Car
7679,2347-1,Car
7680,2347-2,Car
7681,2347-3,Car
7682,2347-4,Car
7683,2348-0,Car
7684,2348-1,Car
7685,2348-2,Car
7686,2349-0,Car
7687,2349-1,Car
7688,2350-0,Car
7689,2350-1,Car
7690,2350-2,Car
7691,2350-3,Car
7692,2350-4,Car
7693,2351-0,Car
7694,2351-1,Car
7695,2352-0,Car
7696,2352-1,Car
7697,2352-2,Car
7698,2353-0,Car
7699,2353-1,Car
7700,2353-2,Car
7701,2353-3,Car
7702,2353-4,Car
7703,2354-0,Car
7704,2354-1,Car
7705,2355-0,Car
7706,2355-1,Car
7707,2355-2,Car
7708,2356-0,Car
7709,2356-1,Car
7710,2356-2,Car
7711,2357-0,Car
7712,2357-1,Car
7713,2358-0,Car
7714,2358-1,Car
7715,2359-0,Car
7716,2359-1,Car
7717,2359-2,Car
7718,2359-3,Car
7719,2360-0,Car
7720,2360-1,Car
7721,2360-2,Car
7722,2361-0,Car
7723,2361-1,Car
7724,2361-2,Car
7725,2361-3,Car
7726,2362-0,Car
7727,2362-1,Car
7728,2362-2,Car
7729,2362-3,Car
7730,2363-0,Car
7731,2363-1,Car
7732,2363-2,Car
7733,2364-0,Car
7734,2364-1,Car
7735,2364-2,Car
7736,2365-0,Car
7737,2365-1,Car
7738,2365-2,Car
7739,2366-0,Car
7740,2366-1,Car
7741,2366-2,Car
7742,2367-0,Car
7743,2367-1,Car
7744,2367-2,Car
7745,2368-0,Car
7746,2368-1,Car
7747,2368-2,Car
7748,2369-0,Car
7749,2369-1,Car
7750,2369-2,Car
7751,2370-0,Car
7752,2370-1,Car
7753,2370-2,Car
7754,2370-3,Car
7755,2370-4,Car
7756,2371-0,Car
7757,2371-1,Car
7758,2371-2,Car
7759,2371-3,Car
7760,2372-0,Car
7761,2372-1,Car
7762,2373-0,Car
7763,2373-1,Car
7764,2373-2,Car
7765,2373-3,Car
7766,2373-4,Car
7767,2374-0,Car
7768,2374-1,Car
7769,2374-2,Car
7770,2374-3,Car
7771,2374-4,Car
7772,2375-0,Car
7773,2375-1,Car
7774,2375-2,Car
7775,2375-3,Car
7776,2376-0,Car
7777,2376-1,Car
7778,2377-0,Car
7779,2377-1,Car
7780,2377-2,Car
7781,2377-3,Car
7782,2378-0,Car
7783,2378-1,Car
7784,2378-2,Car
7785,2379-0,Car
7786,2379-1,Car
7787,2379-2,Car
7788,2379-3,Car
7789,2379-4,Car
7790,2380-0,Car
7791,2380-1,Car
7792,2380-2,Car
7793,2380-3,Car
7794,2381-0,Car
7795,2381-1,Car
7796,2381-2,Car
7797,2381-3,Car
7798,2381-4,Car
7799,2382-0,Car
7800,2382-1,Car
7801,2382-2,Car
7802,2382-3,Car
7803,2382-4,Car
7804,2383-0,Car
7805,2383-1,Car
7806,2384-0,Car
7807,2384-1,Car
7808,2384-2,Car
7809,2385-0,Car
7810,2385-1,Car
7811,2385-2,Car
